Handle,ObjType,TextString,Layer,TextHeight
BD1F7B,MText,"781.71",T-TIE-T,7.5
BD1F7C,MText,"780.99",T-TIE-T,7.5
BD1F7D,MText,"780.80",T-TIE-T,7.5
BD1F7F,MText,"780.22",T-TIE-T,7.5
BD1F80,MText,"779.98",T-TIE-T,7.5
BD1F81,MText,"779.83",T-TIE-T,7.5
BD1F82,MText,"779.49",T-TIE-T,7.5
BD1F83,MText,"778.70",T-TIE-T,7.5
BD1F84,MText,"778.37",T-TIE-T,7.5
BD1F85,MText,"778.17",T-TIE-T,7.5
BD1F86,MText,"779.51",T-TIE-T,7.5
BD1F87,MText,"779.04",T-TIE-T,7.5
BD1F88,MText,"777.76",T-TIE-T,7.5
BD1F89,MText,"779.12",T-TIE-T,7.5
BD1F8A,MText,"777.38",T-TIE-T,7.5
BD1F8B,MText,"777.23",T-TIE-T,7.5
BD1F8C,MText,"776.82",T-TIE-T,7.5
BD1F8D,MText,"783.46",T-TIE-T,7.5
BD1F8E,MText,"782.35",T-TIE-T,7.5
BD1F90,MText,"781.35",T-TIE-T,7.5
BD1F91,MText,"781.01",T-TIE-T,7.5
BD1F93,MText,"780.38",T-TIE-T,7.5
BD1F94,MText,"780.35",T-TIE-T,7.5
BD1F95,MText,"780.12",T-TIE-T,7.5
BD1F96,MText,"779.33",T-TIE-T,7.5
BD1F98,MText,"778.50",T-TIE-T,7.5
BD1F99,MText,"778.36",T-TIE-T,7.5
BD1F9A,MText,"777.98",T-TIE-T,7.5
BD1F9B,MText,"777.65",T-TIE-T,7.5
BD1F9C,MText,"777.64",T-TIE-T,7.5
BD1F9D,MText,"778.16",T-TIE-T,7.5
BD1F9E,MText,"778.01",T-TIE-T,7.5
BD1F9F,MText,"777.59",T-TIE-T,7.5
BD1FA0,MText,"776.77",T-TIE-T,7.5
BD1FA1,MText,"783.72",T-TIE-T,7.5
BD1FA2,MText,"782.40",T-TIE-T,7.5
BD1FA4,MText,"781.44",T-TIE-T,7.5
BD1FA5,MText,"781.07",T-TIE-T,7.5
BD1FA7,MText,"780.68",T-TIE-T,7.5
BD1FA8,MText,"780.48",T-TIE-T,7.5
BD1FA9,MText,"780.21",T-TIE-T,7.5
BD1FAA,MText,"779.38",T-TIE-T,7.5
BD1FAB,MText,"778.78",T-TIE-T,7.5
BD1FAC,MText,"778.78",T-TIE-T,7.5
BD1FAD,MText,"778.51",T-TIE-T,7.5
BD1FAE,MText,"778.24",T-TIE-T,7.5
BD1FAF,MText,"777.67",T-TIE-T,7.5
BD1FB0,MText,"777.69",T-TIE-T,7.5
BD1FB1,MText,"777.82",T-TIE-T,7.5
BD1FB2,MText,"779.00",T-TIE-T,7.5
BD1FB3,MText,"784.08",T-TIE-T,7.5
BD1FB4,MText,"782.46",T-TIE-T,7.5
BD1FB6,MText,"781.84",T-TIE-T,7.5
BD1FB7,MText,"781.33",T-TIE-T,7.5
BD1FB9,MText,"781.05",T-TIE-T,7.5
BD1FBA,MText,"780.70",T-TIE-T,7.5
BD1FBB,MText,"780.52",T-TIE-T,7.5
BD1FBC,MText,"779.45",T-TIE-T,7.5
BD1FBD,MText,"779.29",T-TIE-T,7.5
BD1FBE,MText,"779.05",T-TIE-T,7.5
BD1FBF,MText,"778.79",T-TIE-T,7.5
BD1FC0,MText,"778.53",T-TIE-T,7.5
BD1FC1,MText,"777.67",T-TIE-T,7.5
BD1FC2,MText,"777.71",T-TIE-T,7.5
BD1FC3,MText,"778.20",T-TIE-T,7.5
BD1FC4,MText,"779.82",T-TIE-T,7.5
BD1FC5,MText,"777.46",T-TIE-T,7.5
BD1FC6,MText,"784.48",T-TIE-T,7.5
BD1FC7,MText,"782.34",T-TIE-T,7.5
BD1FC8,MText,"781.80",T-TIE-T,7.5
BD1FC9,MText,"781.79",T-TIE-T,7.5
BD1FCA,MText,"781.97",T-TIE-T,7.5
BD1FCB,MText,"781.68",T-TIE-T,7.5
BD1FCC,MText,"781.20",T-TIE-T,7.5
BD1FCD,MText,"780.94",T-TIE-T,7.5
BD1FCE,MText,"780.55",T-TIE-T,7.5
BD1FCF,MText,"779.70",T-TIE-T,7.5
BD1FD0,MText,"779.69",T-TIE-T,7.5
BD1FD1,MText,"779.64",T-TIE-T,7.5
BD1FD2,MText,"779.38",T-TIE-T,7.5
BD1FD3,MText,"779.16",T-TIE-T,7.5
BD1FD4,MText,"778.99",T-TIE-T,7.5
