Handle,ObjType,TextString,Layer,TextHeight
B20B32,MText,"55",T-TIE-T,9.99449389999993
B20B36,DBText,"149.53",L-BD,9.994493899999954
B20B37,DBText,"19°",L-BD,9.994493899999954
B20B38,DBText,"105.53",L-BD,9.994493899999954
B20B39,DBText,"20''",L-BD,9.994493899999954
B215A2,MText,"100m",AUX-BUFFER,9.994493899999956
B22322,DBText,"211.35",L-BD,9.994493899999958
B22323,DBText,"79°54'00''",L-BD,9.994493899999958
B2232C,DBText,"211.35",L-BD,9.994493899999958
B2232D,DBText,"79°54'00''",L-BD,9.994493899999958
B22523,DBText,"48'",L-BD,9.994493899999954
B22529,DBText,"191.82",L-BD,9.994493899999958
B2252A,DBText,"289°48'20''",L-BD,9.994493899999958
B22542,DBText,"354°46'45''",L-BD1,9.994493899999915
B22543,DBText,"300.47 (Tie)",L-BD1,9.994493899999915
B24A8D,DBText,"1086.7",L-BD,39.977975599999844
B24A8F,DBText,"792.9",L-BD,39.977975599999844
B24A91,DBText,"569.6",L-BD,39.977975599999844
B24A93,DBText,"526.2",L-BD,39.977975599999844
B24A95,DBText,"645.1",L-BD,39.977975599999844
B24A97,DBText,"928.2",L-BD,39.977975599999844
B24C45,DBText,"1086.7",L-BD,39.977975599999844
B24D04,DBText,"792.9",L-BD,39.977975599999844
B24D0E,DBText,"569.6",L-BD,39.977975599999844
B24D18,DBText,"526.2",L-BD,39.977975599999844
B24D22,DBText,"645.1",L-BD,39.977975599999844
B24D33,DBText,"928.2",L-BD,39.977975599999844
B2A5F4,MText,"\pxqc;192°43'15'' 366.58 (Tie)",L-BD,9.99449389999997
B3FE09,MText,"\pxqc;15.0x15.0\PCorner Cut",L-BD,9.99449389999998
B422D1,DBText,"19",T-TIE-T,9.994493899999982
B42C76,MText,"\pxqc;15.0x15.0\PCorner Cut",L-BD,9.99449389999998
B56522,MText,"197°56'30''\P17.00",L-BD,9.994493899999993
