Handle,ObjType,TextString,Layer,TextHeight
BDC1C7,MText,"751.90",T-ELEVATION-T,7.9999999999999964
BDC1C8,MText,"751.80",T-ELEVATION-T,7.9999999999999964
BDC1C9,MText,"751.74",T-ELEVATION-T,7.9999999999999964
BDC1CA,MText,"753.47",T-ELEVATION-T,7.9999999999999964
BDC1CB,MText,"754.16",T-ELEVATION-T,7.9999999999999964
BDC1CC,MText,"752.95",T-ELEVATION-T,7.9999999999999964
BDC1CD,MText,"752.19",T-ELEVATION-T,7.9999999999999964
BDC1CE,MText,"752.22",T-ELEVATION-T,7.9999999999999964
BDC1CF,MText,"752.30",T-ELEVATION-T,7.9999999999999964
BDC1D0,MText,"752.37",T-ELEVATION-T,7.9999999999999964
BDC1D1,MText,"752.38",T-ELEVATION-T,7.9999999999999964
BDC1D2,MText,"752.40",T-ELEVATION-T,7.9999999999999964
BDC1D3,MText,"752.39",T-ELEVATION-T,7.9999999999999964
BDC1D4,MText,"752.39",T-ELEVATION-T,7.9999999999999964
BDC1D5,MText,"752.40",T-ELEVATION-T,7.9999999999999964
BDC1D6,MText,"752.27",T-ELEVATION-T,7.9999999999999964
BDC1D7,MText,"752.24",T-ELEVATION-T,7.9999999999999964
